SMILES,SMILES_state,NLL
Fc1cc(CBr)ccc1OCc1cncs1,1,25.63
FCCc1ccc(C2=CCC(CCC=CCCC3CCCCC3)CC2)cc1F,1,42.47
Cc1csc(NC(=O)c2cccc(OCCCCN3CCN(C)CC3)c2)n1,1,33.98
CC(CCO)N(C)CC1(CNC2CC2)CCOC1,1,27.82
CC(N)c1ccc(Oc2cc(F)c(F)cc2C#N)nc1,1,32.33
Cn1nnc(NC(=O)c2ccc(Cl)c(N=O)c2)n1,1,30.73
CCc1nc(C(=O)N(C)C(C)c2nc3ccccc3s2)co1,1,29.47
CCC1CCCC(C(=O)NCCC(C)O)C1,1,30.69
O[B-](O)(O)CN=Cc1ccccc1-c1ccccc1,1,36.17
O=C(O)C1CCCCC1NS(=O)(=O)Cc1cccc(Br)c1,1,25.17
Cc1cc2cc(Br)cc(Cl)c2[nH]1,1,25.15
COc1ccc(C(=O)C(Cl)Cl)cc1,1,22.17
COCCn1c(N2CCN(C)CC2)nc2ccc(-c3ccccn3)cc21,1,36.54
C=CCn1c(SCC(=O)Nc2ccccc2[N+](=O)[O-])nnc1-c1cc2sccn2n1,1,38.48
CN(CC1CN(C(=O)C(=O)OCC2CC2)CCC1O)c1c(C(N)=O)c2nccnn2c1O,1,67.59
CNC(C)(C)CNC(=O)C=Cc1cccc([N+](=O)[O-])c1,1,30.75
CN(CC(=O)Nc1c(Cl)cc(F)cc1Cl)C1COCC1(C)CN,1,33.31
CN1CCN(c2cc3cnc(Nc4cc(C5CC5)nn4C4CCS(=O)(=O)C4)nc3cc2F)CC1,1,45.01
CC(C)CC1=NOC2C(=O)NC(=O)C(c3cccc(Br)c3)C12,1,34.71
COC(CN)CC(=O)N1CCN(C)C(=O)C1,1,26.35
CNS(=O)(=O)c1c[nH]cc1CO,1,26.85
CC(C)c1cc(Oc2c(Br)cc(Br)cc2C(=O)Cl)cc(C(C)C)c1Br,1,39.35
Cc1cc(S(N)(=O)=O)ccc1CNC(=O)Cc1cccc2ccccc12,1,29.97
CC(C=CC=CC=CC=CCO)=CC=CC=C1SCCCC1(C)C,1,39.85
Cc1cc(C=NNC(=O)CN2CCN(c3ccc(C(C)C)cc3)CC2)c(C)n1Cc1ccco1,1,34.81
CC#CCOc1cc(CN)ccc1[N+](=O)[O-],1,26.76
CCCCCNS(=O)(=O)c1c[nH]c(CNC2CC2)c1,1,24.31
CC(C)c1ccc(C2CCCCCN2C(=O)c2nnn3c2COCC3)cc1,1,31.01
Cc1nc(=O)c(Cc2ccc(N=C3NC(=O)C(=Cc4cc(C)n(-c5cccc6ccccc56)c4C)S3)cc2)c[nH]1,1,52.02
N#CC(=Cc1cn(-c2ccccc2)nc1-c1cc(Cl)ccc1OCc1ccc(Cl)cc1)C(=O)NC1CCCC1,1,37.08
CCC1=CCC2CCC3C(C)(CC(CC)C34CCC(NC(N)=NCCc3cccc(O)c3N)CC4)C12,1,57.39
Cn1c2c(c3cccc(C=Cc4ccc(-c5ccnc(N)c5)cc4)c31)C(=O)N(C(=O)C1C(O)C(=O)N1C(N)=NC(=O)c1cccnc1)CC2,1,80.51
CCOC(=O)c1ccc(NC2CCN(c3ccccc3Cl)CC2)nn1,1,29.62
CCOC(=O)C1CC(C)=CC(C)C1,1,23.8
CC(NC(=O)C(NS(=O)(=O)c1ccc2c(c1)OCCCO2)C(C)C)c1ccc(Cl)cc1,1,30.77
CCNC(=NCc1ccccc1CN1CCN(C)CC1)NCCC1=CCOCC1,1,28.87
CC(C)CNC(=O)CN(C)C1CCC(N)CC1,1,22.62
CC(=O)c1cn(C2CCC2)c2cc(Br)ccc12,1,30.22
CNc1nc2cccnc2n1-c1ccc(Cl)c(Br)c1,1,27.49
CSc1ccc(CS(=O)(=O)N2CC3CCC(C2)N3C(=O)c2ccccc2C(F)(F)F)cc1,1,42.13
CCCCN1C(=O)C(c2ccc(N(C)C)cc2)=C(N(c2ccc(F)cc2F)C(CC(=O)O)c2ccc(C)cc2C)C1=O,1,53.28
Cc1cc(N(CC(=O)N(C)C)CC2CCNCC2)ccc1Cl,1,32.53
CCN(Cc1cccnc1)C(=O)c1ccccc1NCC(N)=O,1,31.04
CSC(C)C(C)Nc1ccc(CC(=O)O)cc1,1,28.18
O=C(O)CC(Cc1ccc(OC2CCCCC2)nc1)NC(=O)OCc1ccccc1,1,36.55
COc1ccc(C(=O)Nc2ccccc2NC(=O)c2nn(C)c(=O)c3ccccc23)cc1,1,31.02
CCCOC(=O)OC(C(C=C1C=C(C)C(=O)O1)=CC=C1C=C(C)OC1=O)c1ccc(-c2ccccc2)cc1OC,1,70.42
CCC(=O)Nc1ccccc1-c1noc(CCCn2c(-c3cccnc3)n[nH]c2=S)n1,1,43.77
CCC(C)NCCNc1ccc(F)cc1[N+](=O)[O-],1,30.49
CC(O)CN1CCN(Cc2ccccc2)CC1,1,21.89
CC1(N)C=C2CCN1C=C2C(N)(NC1CCNC1)C(=O)Nc1cc(N)cc2cc(N)cnc12,1,79.09
CCCCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,1,29.07
O=CON1CCCOC1=O,1,23.83
Sc1cccc2sccc12,1,20.44
CCOC(=O)C(Cc1ccccc1C(F)(F)F)NC1(C(=O)O)CC(=O)N(CC(C)C)C(C(C)C)C(c2ccc3c(c2)N(C(C)=O)CCC3)N1,1,80.26
OC(F)(F)C(F)(F)N(CC(F)(F)C(F)(F)F)c1ccccc1,1,37.53
Cc1ncc(-c2cccc(Nc3nc(NC(C)(C)C)ncc3C[N+]3([O-])CCCC3C(N)=O)c2)s1,1,59.41
O=C(CCCl)NC(=O)NC(=O)c1c(Cl)cccc1Cl,1,29.92
O=c1[nH]cc([N+](=O)[O-])c2ccccc12,1,22.45
Cc1cccc(NC(=O)CSc2nc(C(F)(F)F)nc3sc(C)c(C)c23)c1C,1,30.98
CC(C)(N)c1nc(C=O)cs1,1,24.67
CCOc1cccc(C(=O)NC(=S)Nc2ccccc2-c2cccc(OC)c2)c1,1,34.53
CC(C)(C)CN1CC(N)C2(CCCCCC2)C1,1,28.29
C=CC1(c2ccc3cc4ccccc4cc3c2)c2ccccc2-c2ccccc21,1,32.32
O=C1CC(Nc2ccc(N3CCCC3)c(Br)c2)CCCN1,1,31.29
CCCCCC1(CC)B(C)C=CC1(C)C,1,34.56
O=C1NCCN1CCNC1CNC1,1,25.16
Cc1ccc(C(=O)Nc2c(C)cccc2Br)cc1I,1,29.16
Cc1ccc2c(c1)CC(C=O)CC2,1,24.24
COc1ccc(C2(CC(C)=Cc3ccc(Br)o3)c3ccccc3-c3ccccc32)cc1,1,42.5
COc1ccc(CSCC2(N)CC2)cc1C,1,28.74
CC(C)C(CNC(=O)c1ccc2c(c1)C1(CCCC1)N1C(=O)CN(c3cccc(C(=O)O)c3)CC21)C(=O)NC1CC1,1,64.1
C=C1C(O[P+](O)(O)OC(C)OCCl)C=CCC1(C)[N+](=O)[O-],1,59.41
CCCN1CCN(Cc2c(F)cccc2Cl)C(=O)C1,1,26.78
CCC(CN)C(=O)N1CCCC(COc2ccc(F)cc2)C1,1,29.79
O=C(c1ccccc1)c1c(-c2ccc(F)cc2)oc2cc(OCCCS(=O)(=O)O)c(O)cc12,1,45.81
CC1CCCCN1S(=O)(=O)N1CCC(CBr)CC1,1,25.29
Cn1ncnc1NC(=O)CCc1ccccc1F,1,27.42
CC(C)c1cnnn1C1CCNCC1,1,22.17
N#Cc1ccc(-c2nc(-c3cncc4ccccc34)nc(N3CCOCC3)n2)cc1,1,33.75
CCCNCC(CC)(CC)CSC,1,22.69
CC1(c2ccc(F)cc2)C=CC(N)C1,1,26.67
CCC(C)c1ccn[nH]1,1,21.28
CC(C)(C)c1ccc(C(=O)NCCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1,1,27.08
CN=C(NCc1ccc(C2CCCCC2C)cc1)C(N)=O,1,36.34
CC1C2CCN(C(=O)c3ccccn3)C1CC1(C(F)(F)F)CC21,1,42.5
O=C1N=C(c2ccc(Cl)cc2)C=C1Sc1ccccn1,1,35.65
CC(NC(=O)COC(=O)c1cccc(-c2ccc([N+](=O)[O-])o2)c1)c1ccco1,1,34.82
C=[P+](O)Oc1ccc(O)c(-c2ccc(C(C)(c3ccc(-c4ccc(O)cc4)cc3)c3cc(C)c(-c4ccc(O)cc4)c(C)c3)cc2-c2ccccc2)c1,1,72.72
CN(C)CCN(CCC#N)C(=O)c1cc(CNC(C)(C)C)[nH]n1,1,38.11
CCOC(=O)C(CC)Nc1ccc(C(C)=O)cc1,1,25.3
CN(C)C(=O)C1(O)CCC(n2c(-c3ccc(F)c(Cl)c3)nc3ncccc32)CC1,1,46.19
CCn1cc(CNCCCNC(C)=O)cn1,1,24.67
Cc1sc2cc(C(C)C)nc(N)c2c1-c1ccccc1,1,28.94
NCc1ccc(C2OC(Cn3ncc(NC(=O)Nc4c(F)cc(F)cc4F)n3)CC(c3ccc(CO)cc3)O2)cc1,1,45.55
O=C(NCC1CCCC1CO)C1CCCc2ccccc21,1,26.15
CC1(C)CC(=O)C2=C(C1)Nc1ncnn1C2c1ccc(O)c(O)c1,1,24.26
O=C(c1ccc([N+](=O)[O-])cc1)N(Cc1cccc(N2CCCCC2)c1)C1CC1,1,30.47
CC(C)(C)OC1(COc2cc(Cl)cc(Cl)c2)CCCN(C(=O)CN)C1,1,36.13
CC(C)Oc1ccc(NC(c2cccs2)C2CCCC2)cc1,1,28.11
Cc1ccc(N2CCC(C(=O)NCCn3cnc4ccccc43)CC2)c(Br)c1,1,36.77
C=C(C(C)C(=O)CC(C)(C)CC)C(O)C(C)C,1,37.78
O=CC(=O)C1CCCN(C(=O)O)C1,1,26.64
NCc1ccccc1CN(Cc1cscn1)C1CCCCC1,1,32.42
CSCCC(NC(=O)C(N)C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)O,1,30.54
CCC1COC(=O)C(C)C1Br,1,27.65
CC1CC1C=Cc1ccccc1,1,23.28
CC12CCC(OC3OC(CO)C(NCC(O)(CO)C(O)CO)C(C)(C)O3)CC1CC1C(C2)C(N)=CC23CC4C2C(=N)CCC3(C)CCC14C,1,100.11
COCCCNC(=O)c1cncc(C(=O)N2CCc3ccccc32)n1,1,28.85
CC(C)(C)c1ccc(-c2cc(CCC3(c4ccccc4)CCCC3)[nH]n2)cc1,1,37.54
CCc1ccc(C(=O)Nc2nnc(CC)s2)cc1,1,23.41
C=CCn1c(SCC(=O)Nc2cccc(C)c2)nnc1N1CCCCC1COc1ccccc1,1,39.15
O=C1c2cc(F)c(OCC3CCN(Cc4ccccc4)CC3)cc2C(=O)N1C1CCCCC1O,1,40.05
Cc1noc2nc(-c3ccccc3)cc(C(=O)Nc3cnn(-c4ccc(Cl)cc4)c3)c12,1,31.74
CCCNCCSCC(=O)c1ccc(C(=O)CC)cc1,1,37.29
CSc1ncc2nnn(C(C)C(=O)Nc3ccccc3C)c(=O)c2n1,1,36.27
NC(=O)c1cc(NC2CCC(F)(F)CC2)c2cc([N+](=O)[O-])ccc2n1,1,35.52
CCCNCc1coc(N(C)CC2CCOCC2)n1,1,22.78
Cc1ccc(NC(=O)C2CC2C(=O)Nc2cc(Cl)cc(Cl)c2)cc1Cl,1,30.73
CCn1ccc(CC2CC3CCC(C2)N3C)n1,1,31.72
C=C1C(C=CC)C=C(O)C1(C)CC,1,37.39
O=C1NC(=S)N(CCO)C(=O)C1=Cc1ccc(-c2cccc(C(=O)O)c2)o1,1,31.15
COc1cc(C=NNC(=O)CNC(=O)c2ccccc2F)ccc1OCc1c(Cl)cccc1Cl,1,32.47
COc1cccc(C2CN(C(=O)CCC3CCCCC3)CCO2)c1,1,27.21
Cc1nn(CC(=O)OCc2ccccc2Cl)c(C)c1[N+](=O)[O-],1,26.23
Cc1nc2cccc(NC(C)C3CCN(C(=O)N(C)CC4CC5CCC4C5)CC3)c2c(=O)n1C1CCC(CCC2CCCOC2)CC1,1,79.11
COc1ccc(S(=O)(=O)Nc2cccc(Cn3cccn3)c2)c(C)c1C,1,30.24
C=CC(=O)N1CCC(N2C(C)(C)C=CC(=O)C2(C)OC)C(Oc2cccnc2)C1,1,56.29
O=c1c2n3c(n1C1CC1)=CC=CC=2C3c1ccccc1,1,35.77
CC1CC(C)CN(C2CCN(S(C)(=O)=O)CC2)C1,1,26.03
CC(C)(C)C(=O)c1ccc(C(=O)Nc2cccc(Nc3nc(NC4=CC(N)NC=C4)ncc3Br)c2)cc1,1,52.65
c1ccc(CN2CCCC2c2nc3ncc(-c4ccccc4)cn3n2)cc1,1,32.13
CCCC(=O)c1ccc2sc(SC)nc2c1,1,29.28
COC1OC(C(=O)O)C(O)C(O)C1OC(=O)C(C)=CNc1ncc(I)[nH]1,1,52.28
CC(C)(C)OC(=O)N1CCC(c2cnc(NS(=O)(=O)c3ccccc3[N+](=O)[O-])nc2)CC1,1,34.33
COc1ccnc2sc(N(CCCSc3ccccc3)Cc3ccc(Cl)c(Cl)c3)nc12,1,46.15
Cc1ncn2c(Nc3cncc(-c4cccc(S(=O)(=O)NCC(C)(C)C)c4)c3)nccc12,1,45.37
CC(C)(C)C1CCN(C2Cc3cc[nH]c3NC2=O)CC1,1,35.33
CCCN1CCCC1C(C)C,1,22.27
CC[N+](CC)(Cc1cccnc1)CC(CS)C[N+]1(CCc2ccccc2)CCCC1,1,46.58
CCc1ccc(-c2cnc(SCC(=O)NC3CCCCC3)n2-c2ccccc2)cc1,1,28.53
COc1ccc(CN(C)C(=O)c2cnn(C(C)(C)C)c2C)cc1OC,1,29.48
CC1CCCCN1C(=O)Cn1c(CCCNC(=O)CSc2ccccc2)nc2ccccc21,1,35.38
O=C(O)CCCCCCCCCCCCCCCCCC(=O)O,1,20.19
CC(F)(C(=O)C(C#CC1CC1)c1ccc(S(N)(=O)=O)cc1)c1cccc([N+](=O)[O-])c1,1,53.6
Cc1ccc2n[nH]c(CC3CCN(C(=O)OC(C)(C)C)CC3)c2n1,1,31.05
CCOC(C(=O)OC)=C(O)CO[n+]1ccccc1,1,38.6
CCCNC1CCC(C(=O)Nc2ccc(-c3cccc([N+](=O)[O-])c3)nn2)CC1,1,41.69
Cc1cccnc1CN(C)CCC(=O)O,1,23.88
CCCC(C)(NCC1(NC)CCC1)C(=O)O,1,33.24
CCOc1nc(N(C)C)nc(N2CC(C)CC(C)C2)n1,1,27.28
CN(CC1CCCCC1)CC(C)(NC1CC1)C(=O)O,1,26.6
O=C(O)c1ccc2c(c1)CCN2Cc1cccc(I)c1,1,28.74
Cc1cccc(Cn2nc(C)c(NC(=O)CC(=O)c3c(C)nn(Cc4ccccc4)c3C)c2C)c1,1,39.49
Cc1nc(Cl)cc(NCc2ccc(C(=O)N(CC(F)(F)F)C(CCCC(=O)N3CCOCC3)C(NCC(N)=O)(C(=O)O)N3CCCC3C)cc2)n1,1,88.49
Cc1ccc(Cn2cnc3ccc(Br)cc3c2=O)cc1,1,23.63
CC(Cc1ccc(S(=O)(=O)NC2CC2)cc1)C(=O)NC1CCn2ccnc21,1,38.96
OC(COc1ccccc1Cl)CN1CCC(Cc2ccccc2)CC1,1,25.24
CC(C)CNCc1cnc(CC(C)C)nc1N(C)CC1CC1,1,31.0
CCc1cc(OCCc2ccc(C(C)O)cc2)cc(=O)[nH]1,1,42.75
O=C1CC2(CCN(C(=O)c3cccc(N4CCNC4=O)c3)CC2)Oc2ccc(Cl)cc21,1,31.21
CCCNc1nc(-n2ccnc2C)nc2ccccc12,1,27.26
O=C1C2C3C=CC(C3)C2C(=O)N1CCc1ccc(Cl)cc1,1,27.06
CCC(C)NC(=O)C(Cc1ccccc1C)N(Cc1ccc(Cl)cc1Cl)C(=O)CN(c1cccc2ccccc12)S(C)(=O)=O,1,41.04
C#CC(C)NCc1ccc(N)cc1Br,1,27.35
COc1ccc(C)cc1NC(=O)COC(=O)c1ccc([S+](C)[O-])cc1,1,29.3
CCNC(=O)CC1c2nc(N3CCCC3)nc(C)c2CCN1C(=O)O,1,38.73
O=C(O)C1CCCN(c2c([N+](=O)[O-])cccc2[N+](=O)[O-])C1,1,26.55
CSCCC(NC(=O)C(N)CC(N)=O)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(=O)O,1,29.4
COCC(=O)Nc1ccc(C)c(C(=O)O)c1,1,23.91
CCCC(NC(=O)C(N)CC(C)C)C(O)CC(O)CN1CCCC1=O,1,39.66
COc1cc(F)cc(C[N+]23CCC(CC2)CC3C(=O)Nc2ccc(F)cn2)c1,1,45.71
COCCNC(=O)C1CN(C(=O)c2c(F)cccc2F)CC1c1cn2cccc(C)c2n1,1,43.34
CCC(NCCCOC(C)C)C1CCCCC1,1,23.11
CC(C)(C)OC(=O)Nc1ccc(C(=O)C(=C2CCC2)c2ccc(F)cc2)cc1,1,37.09
COC(=O)C1(C)CCN(Cc2cccc(Cl)c2)C1=O,1,31.68
COc1ccc(C(=O)CCCC(=O)NCC(C)(C)Cc2cccs2)cc1,1,33.82
CCCC(NC(=O)C1CC2CC2N1C(C=O)C(C)CC)C(=O)C(=O)NC1CC1,1,42.47
Nc1cccc2[nH]c(=O)n(C3CC3)c(=O)c12,1,25.97
CC(C(N)=O)N1CC(Cl)C(Br)C1,1,31.69
CCC(N)C(=O)NCCCN1CCCCC1C,1,23.52
c1ccc(CCOc2ncnc3sc(-c4cccc5c4OCCO5)cc23)cc1,1,37.11
CCNC(c1cc(F)c(Br)cc1F)C(C)(C)CF,1,33.44
CCCC(C(=O)OC)C(O)Oc1ccccc1,1,32.56
Cc1ccc(Br)cc1Sc1ncnn1C,1,26.46
NCCN(CC(O)C(Cc1ccncc1)NC(=O)CNC(=O)c1ccc(CO)cc1O)S(=O)(=O)c1ccccn1,1,57.46
CCC(CNCC(OC)OC)Sc1ccc(Cl)cc1,1,30.34
Cc1ncoc1C(O)c1ccc(CN(C)C)cc1,1,28.71
CN(C)c1ccc(NC(=O)c2ccccc2Cl)cc1NC(=O)c1ccccc1,1,30.24
O=C(CSc1nnc(-c2ccccc2)n1Cc1ccccc1)NCC1CCCO1,1,25.02
Cc1c(N2CCN(CCO)CC2)ccc2c1C(C)(C)c1cccc(NC(=O)c3ccc(-c4cnn(CCC(F)(F)F)c4)cn3)c1C2,1,69.16
Cc1nn(C)c(C)c1CNc1ccnc2ccccc12,1,25.14
COc1cc(N)cc(N)c1Oc1cnn(C)c1,1,31.7
COCOc1ccc2c3c(c(OCOC)c(-c4ccc(OC)cc4)c2c1)OC(C)(C)C=C3,1,41.71
COc1ccc(OCCCC(=O)N(Cc2ccccc2Cl)C2CCS(=O)(=O)C2)cc1,1,29.74
Cc1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4cc5c(cc4c3)-c3c(c4ccccc4c4ccccc34)C53c4ccccc4-c4ccccc43)n2)cc1,1,52.52
O=C(c1ccncc1F)C1CCNC1,1,24.16
CC(=O)OC(C(=O)CO)C1CCOC1c1ccc(Cc2ccc(C)cc2)cc1,1,47.97
CS(=O)(=O)NC1CCC(NCc2nc(C3CC3)no2)CC1,1,28.91
COC1OC(CCOCC2CCCCC2)C(C)C(O)C1OC(=O)c1ccccc1F,1,51.1
COC(=O)c1cn(C)nc1NC(=O)c1cccc(C(C)=O)c1,1,31.52
Cc1nccn1CCC1CCCN(C(=O)CCc2cccc(Cl)c2)C1,1,32.86
COc1ccc(F)c(C=C2Cc3ccccc3C2=NO)c1F,1,38.79
Cc1ccc(-n2cc(C(c3nc4c(Cl)c(Cl)c(Cl)cc4[nH]3)c3c[nH]c4cc(C(F)(F)F)ccc34)cn2)cc1,1,57.14
Cc1ccc(-n2c(=O)oc3ccc(N)cc32)cc1Br,1,31.15
CC(NC(=O)CN1CCSC1=O)c1ccc(F)cc1,1,26.12
O=C(CNC(=O)c1ccc(O)c2ccccc12)NC1CC1,1,27.88
C=CC=C(C)c1cc2c(Nc3ccc(N(CC)Cc4cccc(F)c4F)c(C)c3)ncnc2cn1,1,55.43
CCC(C)CC(=O)Nc1ncc2c(O)c(CN3CCOCC3)[nH]c(=O)c2n1,1,46.42
COc1ccccc1OCCN1CCC(C(C)CN)CC1,1,29.16
CCC(CC)CN(Cc1ccccc1)C(=O)OCC(C)C,1,28.24
COc1ccc(C(=O)N2CCN(Cc3ccccc3F)CC2)cc1OC,1,25.63
Clc1cc(Cl)cc(OC2CNC2)c1,1,21.82
Cc1oc2c(c1C(=O)N1CCCCC1)=CNNC=2c1ccc(CN2CCCC2)cc1,1,47.83
CC(C)(C)c1cccc(CCC(=O)N2CCC(C)(C(F)(F)F)C2)c1,1,34.95
COc1cc(OC(F)(F)F)ccc1C(=O)N1CC=C(c2cccc(Cl)c2)CC1,1,36.41
CC1CCc2c(sc(NC(=O)C(C)Sc3cccc(NC(=O)c4ccc(Cl)c([N+](=O)[O-])c4)c3)c2C#N)C1,1,40.7
COC(=O)C(C)CS(=O)(=O)c1ccc([N+](=O)[O-])c(N)c1,1,30.34
CC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)O,1,30.8
CCCNC(=NC)NCc1csc(-c2cccs2)n1,1,27.65
CC1(C)c2cc(N(c3ccc4ccccc4c3)c3cccc4c3oc3ccccc34)ccc2C(C)(C)c2cc3c(cc21)c1ccccc1n3-c1ccccc1,1,43.1
NNOOC(=O)c1cccc2ccccc12,1,30.41
CN1CCN(Cc2cc(CO)n(SC(c3ccccc3)(c3ccccc3)c3ccccc3)c2)CC1,1,40.19
CCCOc1ccc(C=Nn2c(-c3ccco3)n[nH]c2=S)cc1OCC,1,26.76
COc1ccc(C2CC(OC(C)=O)NC2c2ccc(OC)cc2)cc1,1,36.49
Cc1cc(SCc2cccc([N+](=O)[O-])c2C)ccc1N,1,29.06
Cc1cc(Br)ccc1NC(=O)Cn1cnc2sc3c(c2c1=O)CCCC3,1,25.39
CC(C)C(N)c1cc(Br)sc1Br,1,25.41
COc1cccc(OC)c1C(=O)N(Cc1cccc(OS(=O)(=O)c2ccc(C)cc2)c1)C1CCCCC1,1,35.82
CCOC(=O)c1nc2c(C(=O)OC)cccc2c2c1CC(C(=O)OC)C(C(C)=O)C2=O,1,50.96
CC1OC(OC2C(O)C(C)OC(CSc3ccccc3)C2O)C(O)C(O)C1O,1,37.69
CCOC(=O)C12C(CCOC1C(C)C)OC1OCC(OC(C)=O)C12,1,51.98
Cc1cc(C(O)=C2C(=O)C(=O)N(c3ccc(F)cc3F)C2c2ccccc2F)ccc1Cl,1,35.81
CC(C)c1c(N)ncnc1-c1ccc(Br)c(F)c1Cl,1,31.14
CCCCOc1c(F)cccc1CNc1nn(C=O)c2ncnc(N)c12,1,45.68
COc1cc(-n2ccc3cc(Br)cnc32)ccc1Nc1ccc(=O)n(C)c1,1,45.87
C=C(C)C(=O)OC(C)C(=O)OCCCC(=O)OCC(CC)CC,1,31.51
CC(=O)N1CCN(C(=O)NC(C)c2cccc3ccccc23)CC1,1,27.62
CC(ON)c1ccc([N+](=O)[O-])cc1,1,24.08
CCCC(N)CN1CCC(OC)CC1,1,22.48
O=S(=O)(NCc1ccc(COc2ccccc2)cc1)c1cncc(F)c1,1,28.99
NC(=O)Nc1cccc(-c2ccc3c(c2)NC2(CCN(Cc4ccc(O)cc4)CC2)N=C3)c1,1,50.48
CC1CN(C(=O)c2cccc3ccsc23)CC(CCl)O1,1,29.37
C=C(CNC=O)Cc1ncc2c(n1)CCC2=Cc1ccc(Oc2ccc(F)cc2F)cc1,1,58.98
CC1CC2(O)CCC(=O)C(Cc3ccccc3)C2C(=O)O1,1,38.69
CC1CC(N)(C(=O)O)C1,1,22.24
O=C(CSc1ncnc2ccccc12)c1c[nH]c2ccccc12,1,25.8
Cc1cccc(C)c1NC(=O)CN1CCN(C(=O)c2c(-c3ccccc3Cl)noc2C)CC1,1,30.42
COc1cccc(Nc2nccc(-c3cc(C(=O)NC4CCCC4)[nH]n3)n2)c1,1,35.27
COCCCN1CCc2c(ccc3c2OC(C)(C)CC3N=Cc2ccccc2)C1,1,48.22
O=C(c1ncnn1-c1ccccc1)N1CCOCC1C1CCCC1,1,32.21
CN1C=C2CN(N(C)CCCl)CC(NC1)N2CC(F)(F)F,1,52.46
CSC1CCCC(NC(=O)NCC2(C(F)(F)F)CC2)C1,1,31.4
Cc1cccc(N(CCl)Cc2ccc(F)c(F)c2)c1,1,34.94
CC(Sc1nnc(-c2cccnc2)n1-c1ccccc1)C(=O)NCCc1ccc(Cl)cc1,1,30.46
CC(C)c1ccc(C(=O)Nc2ccc(N)cc2C(=O)O)cc1,1,26.53
Cc1c(Br)n(C)c(=O)n1-c1cc(Cl)c(C2=NOC(C)(C)C2)cc1Cl,1,43.42
CCCCCCCCCC(O)C1CCCCC1CC,1,26.02
O=C(c1ccoc1)N(O)C1CC1,1,27.59
CC1CC2CCCN2C(=O)N1CCN1C(=O)OC(c2cc(F)cc(Cl)c2)C1(C)C,1,53.25
Cc1ccc(OCC(=O)NN=Cc2ccc(OCc3ccccc3Cl)cc2)cc1C,1,28.99
Cc1ccccc1COc1ccc(C(O)=C2C(=O)C(=O)N(c3nc4ccc(Cl)cc4s3)C2c2ccc(F)cc2)cc1,1,32.54
O=C(NC(CC1CCCCC1)C(=O)O)c1cccc(OCc2csc3ccccc23)c1,1,34.38
CC(=O)N1CCc2c(Br)cc(C)c(F)c2C1,1,31.64
COC1CC(Nc2nc(C(F)(F)F)c3cnsc3n2)C1,1,32.51
S=C(NCCc1ccc(OCc2ccccc2)c(I)c1)Nc1ccccc1,1,31.13
CCn1c(C)cc(CNc2ncnc(N3CCC(C)CC3)c2[N+](=O)[O-])c1C,1,34.48
CCOC(=O)c1cnc(OCC)n1C,1,24.77
CNC(=Cc1ccc(NC(C)=O)c([N+](=O)[O-])c1)c1ccc(OC)c(OC)c1,1,43.07
O=C(c1ccsc1)N1CC(n2cc(-c3ccncc3)cn2)C1,1,29.02
CCCn1cc(C=C(C)c2cccc(C)c2)cn1,1,34.28
CC1=C2NNC(c3ccc4c(c3)CCN3CC5Cc6cc(O)ccc6CC5NC43)=C2C(=O)CC1,1,70.09
CCCCCCCCCCCS(=O)(=O)CC(C)(C)NCCCCNC=NCC,1,47.17
N#Cc1ccc(NC(=O)C2CC(=O)N(CCO)C2)c(C(F)(F)F)c1,1,30.63
CC1Nc2ccccc2NC1C,1,23.96
c1ccc(COc2cccc(C34CNCCC3Cc3sncc3C4)c2)cc1,1,47.12
COCCOc1ccc(CN)c(OC(F)F)c1,1,24.3
CC(C)c1ccc(N(c2cc(C(F)(F)F)ncn2)C2CNCC(C3CN(C(=O)O)C3)C2)cc1,1,53.0
CCOC1CCCC(NC(=O)C(Cc2ccc(OS(=O)(=O)c3ccccc3[N+](=O)[O-])cc2)O[P+]([O-])(OC(CC)C(=O)OCc2ccccc2)N2CCCC2)C1,1,81.45
CNCc1cc(S(=O)(=O)Nc2ccccc2OC(F)F)ccc1OC,1,30.96
COc1ccc(C2CC(N(C)C(=O)C(C)OC)C(=O)N2C)cc1,1,37.24
O=C(NC1CCC1)c1cccc(F)n1,1,23.11
O=C(O)c1c(F)cc(F)cc1NC(=O)C1CCC1,1,28.25
CCCCCCC(=O)NCC1CCCC1O,1,23.09
Cc1cn(CC2CCCO2)c(=O)c2cc(-c3ccc(S(N)(=O)=O)cc3)ccc12,1,39.37
CC(O)Cn1ncc2ccccc21,1,23.76
CSC(=CC(N)c1ccc(Cl)nc1OC(C)C)SC,1,44.03
COCCOc1ccc(-c2[nH]ncc2C(C)=O)c(OC)c1,1,34.44
